werkorder_id,datum,tag,equipment_type,systeem,locatie,werkorder_type,prioriteit,faalmodus,beschrijving,responstijd_uur,reparatietijd_uur,stilstandtijd_uur,materiaalkosten_EUR,arbeidskosten_EUR,totaalkosten_EUR,terugkerend
WO-02633,2025-07-01,MOT-851,motor,elektrisch,Unit_200,predictief,medium,overbelasting,"Melding ontvangen: motor MOT-851 functioneert niet correct. Elektrische metingen uitgevoerd: isolatie 388.0363415405248 MOhm, binnen spec.",1.3,1.2,0.4,214.0,63.0,276.0,0
WO-02634,2025-10-04,ANA-167,analyzer,instrumentatie,Unit_300,correctief,medium,veroudering,"Storing op ANA-167 (analyzer) in Unit_300. Symptoom: veroudering. Elektrische metingen uitgevoerd: isolatie 356.32663784558696 MOhm, binnen spec.",30.7,5.4,5.6,187.0,368.0,555.0,0
WO-02635,2024-03-20,SEN-263,sensor,elektrisch,Unit_400,inspectie,medium,drift,"Tijdens ronde geconstateerd: drift bij SEN-263. Gekalibreerd volgens SOP-242, resultaten binnen spec.",29.4,1.8,0.5,114.0,102.0,216.0,0
WO-02636,2025-08-19,ANA-329,analyzer,instrumentatie,Unit_100,preventief,medium,slijtage,Storing op ANA-329 (analyzer) in Unit_100. Symptoom: slijtage. Lekkage afgedicht met nieuwe pakking. Leidingtest uitgevoerd bij 34.959062283421495 bar.,8.4,0.3,0.1,89.0,22.0,111.0,0
WO-02637,2025-10-22,DRU-447,druktransmitter,instrumentatie,Unit_400,preventief,hoog,veroudering,"Tijdens ronde geconstateerd: veroudering bij DRU-447. Schoongemaakt en geinspecteerd, geen verdere actie nodig.",4.0,5.4,1.6,658.0,421.0,1079.0,0
WO-02638,2024-04-17,TRA-225,transformator,elektrisch,Utiliteiten,correctief,hoog,slijtage,Alarming op DCS voor TRA-225: slijtage gedetecteerd. Root cause analyse uitgevoerd: slijtage. Preventieve maatregel ingevoerd.,1.7,6.5,9.2,95.0,413.0,508.0,0
WO-02639,2024-03-29,SCH-386,schakelaar,elektrisch,Unit_200,correctief,hoog,slijtage,Operator meldt abnormaal geluid/trilling bij SCH-386 (schakelaar). Root cause analyse uitgevoerd: slijtage. Preventieve maatregel ingevoerd.,6.7,10.1,5.9,54.0,731.0,785.0,0
WO-02640,2024-07-08,ROE-305,roerder,mechanisch,Unit_200,correctief,hoog,slijtage,Melding ontvangen: roerder ROE-305 functioneert niet correct. Lekkage afgedicht met nieuwe pakking. Leidingtest uitgevoerd bij 10.850946989154728 bar.,3.5,2.5,3.4,142.0,156.0,297.0,0
WO-02641,2025-02-13,NIV-811,niveaumeter,instrumentatie,Unit_400,correctief,medium,lekkage,Operator meldt abnormaal geluid/trilling bij NIV-811 (niveaumeter). Storingsanalyse met trilingsmetingen uitgevoerd. Aanbeveling: vervangen bij volgende stop.,5.9,0.7,1.1,282.0,55.0,337.0,0
WO-02642,2024-02-22,KLE-811,klep,instrumentatie,Utiliteiten,preventief,medium,positioner drift,"Tijdens ronde geconstateerd: positioner drift bij KLE-811. Schoongemaakt en geinspecteerd, geen verdere actie nodig.",2.4,0.1,0.0,83.0,9.0,92.0,0
WO-02643,2025-06-12,TEM-787,temperatuursensor,instrumentatie,Unit_400,correctief,medium,storing,Melding ontvangen: temperatuursensor TEM-787 functioneert niet correct. Lekkage afgedicht met nieuwe pakking. Leidingtest uitgevoerd bij 25.208093610248294 bar.,24.4,3.4,4.2,417.0,196.0,613.0,0
WO-02644,2025-05-30,ROE-632,roerder,mechanisch,Utiliteiten,inspectie,medium,slijtage,Melding ontvangen: roerder ROE-632 functioneert niet correct. Root cause analyse uitgevoerd: slijtage. Preventieve maatregel ingevoerd.,7.6,1.8,0.5,134.0,91.0,225.0,0
WO-02645,2024-11-14,TRA-222,transformator,elektrisch,Unit_400,preventief,hoog,defect,Alarming op DCS voor TRA-222: defect gedetecteerd. Lekkage afgedicht met nieuwe pakking. Leidingtest uitgevoerd bij 35.12067829656747 bar.,4.7,5.9,1.8,145.0,369.0,514.0,0
WO-02646,2024-07-01,FLO-174,flowmeter,instrumentatie,Unit_100,correctief,medium,lekkage,"Operator meldt abnormaal geluid/trilling bij FLO-174 (flowmeter). Onderdeel besteld, verwachte levertijd 1 dagen. Bypass ingeschakeld.",36.2,1.2,1.3,133.0,72.0,205.0,0
WO-02647,2025-02-03,KLE-392,klep,instrumentatie,Unit_300,inspectie,hoog,lekkage,Melding ontvangen: klep KLE-392 functioneert niet correct. Lekkage afgedicht met nieuwe pakking. Leidingtest uitgevoerd bij 30.912064415137756 bar.,2.6,2.3,0.7,172.0,145.0,317.0,0
WO-02648,2025-10-20,NIV-255,niveaumeter,instrumentatie,Unit_100,preventief,laag,slijtage,"Tijdens ronde geconstateerd: slijtage bij NIV-255. Vervangen door nieuw onderdeel, getest en vrijgegeven.",17.6,3.6,1.1,187.0,219.0,406.0,0
WO-02649,2025-08-04,SCH-802,schakelaar,elektrisch,Unit_200,preventief,medium,veroudering,"Storing op SCH-802 (schakelaar) in Unit_200. Symptoom: veroudering. Elektrische metingen uitgevoerd: isolatie 116.54730135481101 MOhm, binnen spec.",29.7,0.8,0.2,189.0,58.0,247.0,1
WO-02650,2024-03-26,FLO-111,flowmeter,instrumentatie,Unit_100,preventief,medium,storing,"Tijdens ronde geconstateerd: storing bij FLO-111. Vervangen door nieuw onderdeel, getest en vrijgegeven.",5.1,0.8,0.3,760.0,49.0,809.0,1
WO-02651,2025-04-12,SCH-308,schakelaar,elektrisch,Utiliteiten,predictief,medium,veroudering,Operator meldt abnormaal geluid/trilling bij SCH-308 (schakelaar). Storingsanalyse met trilingsmetingen uitgevoerd. Aanbeveling: vervangen bij volgende stop.,6.7,4.5,1.3,185.0,349.0,534.0,0
WO-02652,2025-08-26,FRE-345,frequentieregelaar,elektrisch,Utiliteiten,inspectie,laag,veroudering,Operator meldt abnormaal geluid/trilling bij FRE-345 (frequentieregelaar). Root cause analyse uitgevoerd: veroudering. Preventieve maatregel ingevoerd.,49.4,3.4,1.0,320.0,254.0,574.0,0
WO-02653,2025-09-07,VEN-902,ventilator,mechanisch,Utiliteiten,correctief,laag,storing,Tijdens ronde geconstateerd: storing bij VEN-902. Root cause analyse uitgevoerd: storing. Preventieve maatregel ingevoerd.,45.2,2.4,2.8,364.0,180.0,544.0,0
WO-02654,2025-07-25,PLC-421,PLC,elektrisch,Utiliteiten,correctief,medium,defect,"Melding ontvangen: PLC PLC-421 functioneert niet correct. Gekalibreerd volgens SOP-529, resultaten binnen spec.",17.6,6.7,8.4,585.0,420.0,1005.0,0
WO-02655,2025-11-21,DRU-565,druktransmitter,instrumentatie,Utiliteiten,preventief,laag,slijtage,Operator meldt abnormaal geluid/trilling bij DRU-565 (druktransmitter). Root cause analyse uitgevoerd: slijtage. Preventieve maatregel ingevoerd.,41.3,0.8,0.2,522.0,44.0,566.0,0
WO-02656,2025-08-09,TEM-612,temperatuursensor,instrumentatie,Utiliteiten,correctief,medium,defect,"Alarming op DCS voor TEM-612: defect gedetecteerd. Vervangen door nieuw onderdeel, getest en vrijgegeven.",3.7,1.5,1.8,171.0,87.0,258.0,0
WO-02657,2025-08-04,KLE-864,klep,instrumentatie,Unit_200,verbetering,hoog,lekkage,"Tijdens ronde geconstateerd: lekkage bij KLE-864. Vervangen door nieuw onderdeel, getest en vrijgegeven.",3.9,22.9,6.9,336.0,1316.0,1652.0,1
WO-02658,2024-07-06,TRA-844,transportband,mechanisch,Unit_400,correctief,medium,storing,"Melding ontvangen: transportband TRA-844 functioneert niet correct. Tijdelijke reparatie uitgevoerd, definitieve reparatie gepland voor volgende stop.",23.5,0.1,0.1,375.0,3.0,378.0,0
WO-02659,2024-01-05,FLE-847,flens,piping,Unit_300,predictief,medium,slijtage,"Alarming op DCS voor FLE-847: slijtage gedetecteerd. Vervangen door nieuw onderdeel, getest en vrijgegeven.",36.0,3.2,1.0,82.0,242.0,324.0,0
WO-02660,2025-05-21,TRA-853,transportband,mechanisch,Unit_400,preventief,hoog,defect,Melding ontvangen: transportband TRA-853 functioneert niet correct. Root cause analyse uitgevoerd: defect. Preventieve maatregel ingevoerd.,1.2,3.0,0.9,230.0,237.0,467.0,1
WO-02661,2024-10-15,MOT-638,motor,elektrisch,Unit_100,predictief,laag,onbalans,"Storing op MOT-638 (motor) in Unit_100. Symptoom: onbalans. Onderdeel besteld, verwachte levertijd 18 dagen. Bypass ingeschakeld.",35.4,3.5,1.1,85.0,196.0,281.0,0
WO-02662,2024-09-26,DRU-166,druktransmitter,instrumentatie,Unit_400,preventief,hoog,lekkage,"Operator meldt abnormaal geluid/trilling bij DRU-166 (druktransmitter). Gerepareerd ter plaatse, lager vervangen en uitgelijnd.",6.2,2.4,0.7,277.0,147.0,424.0,0
WO-02663,2024-04-23,CEN-516,centrifuge,mechanisch,Unit_100,correctief,hoog,lekkage,"Tijdens ronde geconstateerd: lekkage bij CEN-516. Gekalibreerd volgens SOP-905, resultaten binnen spec.",3.7,27.6,35.6,94.0,1701.0,1795.0,1
WO-02664,2024-09-24,POM-716,pomp,mechanisch,Unit_200,preventief,hoog,impeller slijtage,"Operator meldt abnormaal geluid/trilling bij POM-716 (pomp). Gerepareerd ter plaatse, lager vervangen en uitgelijnd.",1.7,2.2,0.7,310.0,170.0,479.0,1
WO-02665,2025-04-02,VEN-209,ventilator,mechanisch,Unit_300,inspectie,medium,lekkage,Melding ontvangen: ventilator VEN-209 functioneert niet correct. Root cause analyse uitgevoerd: lekkage. Preventieve maatregel ingevoerd.,15.5,1.1,0.3,583.0,74.0,657.0,1
WO-02666,2025-09-25,FRE-224,frequentieregelaar,elektrisch,Unit_200,correctief,medium,lekkage,"Storing op FRE-224 (frequentieregelaar) in Unit_200. Symptoom: lekkage. Elektrische metingen uitgevoerd: isolatie 361.9294285251702 MOhm, binnen spec.",46.3,16.1,21.5,700.0,1170.0,1870.0,1
WO-02667,2025-11-13,ROE-921,roerder,mechanisch,Unit_100,correctief,medium,defect,"Melding ontvangen: roerder ROE-921 functioneert niet correct. Onderdeel besteld, verwachte levertijd 27 dagen. Bypass ingeschakeld.",1.1,14.8,11.3,344.0,1171.0,1515.0,0
WO-02668,2025-07-17,ANA-981,analyzer,instrumentatie,Unit_100,predictief,medium,slijtage,"Alarming op DCS voor ANA-981: slijtage gedetecteerd. Elektrische metingen uitgevoerd: isolatie 311.5870324891268 MOhm, binnen spec.",3.6,1.8,0.5,193.0,140.0,333.0,0
WO-02669,2025-01-01,FLE-493,flens,piping,Unit_200,preventief,laag,veroudering,"Storing op FLE-493 (flens) in Unit_200. Symptoom: veroudering. Gekalibreerd volgens SOP-214, resultaten binnen spec.",42.9,0.1,0.0,891.0,8.0,899.0,0
WO-02670,2025-05-10,EXP-213,expansievat,piping,Unit_100,predictief,hoog,defect,Alarming op DCS voor EXP-213: defect gedetecteerd. Root cause analyse uitgevoerd: defect. Preventieve maatregel ingevoerd.,0.3,1.4,0.4,348.0,80.0,428.0,0
WO-02671,2024-09-13,FLO-946,flowmeter,instrumentatie,Unit_400,correctief,medium,lekkage,"Tijdens ronde geconstateerd: lekkage bij FLO-946. Onderdeel besteld, verwachte levertijd 28 dagen. Bypass ingeschakeld.",13.2,1.1,0.7,268.0,86.0,354.0,0
WO-02672,2024-04-07,SCH-832,schakelaar,elektrisch,Unit_100,predictief,laag,lekkage,"Alarming op DCS voor SCH-832: lekkage gedetecteerd. Tijdelijke reparatie uitgevoerd, definitieve reparatie gepland voor volgende stop.",60.1,0.2,0.1,329.0,12.0,341.0,0
WO-02673,2024-11-08,MOT-767,motor,elektrisch,Unit_100,correctief,medium,overbelasting,Operator meldt abnormaal geluid/trilling bij MOT-767 (motor). Root cause analyse uitgevoerd: overbelasting. Preventieve maatregel ingevoerd.,9.1,3.3,2.2,82.0,235.0,317.0,0
WO-02674,2024-12-16,NIV-757,niveaumeter,instrumentatie,Unit_200,correctief,medium,storing,Operator meldt abnormaal geluid/trilling bij NIV-757 (niveaumeter). Lekkage afgedicht met nieuwe pakking. Leidingtest uitgevoerd bij 28.005582963877586 bar.,4.1,0.4,0.2,185.0,27.0,211.0,0
WO-02675,2025-07-29,DRU-694,druktransmitter,instrumentatie,Unit_300,predictief,medium,storing,Melding ontvangen: druktransmitter DRU-694 functioneert niet correct. Lekkage afgedicht met nieuwe pakking. Leidingtest uitgevoerd bij 9.294458061129507 bar.,12.4,13.1,3.9,241.0,945.0,1186.0,0
WO-02676,2024-08-06,COM-229,compressor,mechanisch,Utiliteiten,correctief,medium,surge,Tijdens ronde geconstateerd: surge bij COM-229. Storingsanalyse met trilingsmetingen uitgevoerd. Aanbeveling: vervangen bij volgende stop.,12.1,1.5,1.3,107.0,101.0,208.0,0
WO-02677,2025-03-04,ANA-261,analyzer,instrumentatie,Unit_300,correctief,medium,defect,"Storing op ANA-261 (analyzer) in Unit_300. Symptoom: defect. Vervangen door nieuw onderdeel, getest en vrijgegeven.",9.4,4.9,3.9,60.0,284.0,344.0,0
WO-02678,2024-12-01,CEN-979,centrifuge,mechanisch,Unit_200,preventief,hoog,lekkage,"Melding ontvangen: centrifuge CEN-979 functioneert niet correct. Elektrische metingen uitgevoerd: isolatie 79.28827600410719 MOhm, binnen spec.",6.0,2.6,0.8,61.0,178.0,239.0,0
WO-02679,2025-08-23,DRU-141,druktransmitter,instrumentatie,Utiliteiten,preventief,laag,defect,"Melding ontvangen: druktransmitter DRU-141 functioneert niet correct. Onderdeel besteld, verwachte levertijd 24 dagen. Bypass ingeschakeld.",14.0,3.0,0.9,143.0,243.0,386.0,0
WO-02680,2024-11-23,PLC-424,PLC,elektrisch,Unit_200,correctief,hoog,lekkage,"Operator meldt abnormaal geluid/trilling bij PLC-424 (PLC). Tijdelijke reparatie uitgevoerd, definitieve reparatie gepland voor volgende stop.",2.2,1.1,0.7,61.0,80.0,142.0,0
WO-02681,2024-02-24,TRA-272,transformator,elektrisch,Unit_100,preventief,medium,lekkage,"Melding ontvangen: transformator TRA-272 functioneert niet correct. Gekalibreerd volgens SOP-166, resultaten binnen spec.",9.3,2.0,0.6,191.0,131.0,322.0,0
WO-02682,2024-05-24,TEM-572,temperatuursensor,instrumentatie,Utiliteiten,verbetering,medium,slijtage,"Operator meldt abnormaal geluid/trilling bij TEM-572 (temperatuursensor). Vervangen door nieuw onderdeel, getest en vrijgegeven.",0.3,1.6,0.5,184.0,127.0,311.0,0
WO-02683,2024-06-18,TRA-404,transformator,elektrisch,Unit_400,inspectie,hoog,lekkage,Operator meldt abnormaal geluid/trilling bij TRA-404 (transformator). Lekkage afgedicht met nieuwe pakking. Leidingtest uitgevoerd bij 6.851792655911392 bar.,5.6,1.5,0.5,701.0,119.0,819.0,0
WO-02684,2025-11-06,ROE-280,roerder,mechanisch,Unit_400,preventief,laag,defect,"Melding ontvangen: roerder ROE-280 functioneert niet correct. Onderdeel besteld, verwachte levertijd 15 dagen. Bypass ingeschakeld.",15.0,3.8,1.1,637.0,302.0,940.0,0
WO-02685,2025-02-16,TEM-359,temperatuursensor,instrumentatie,Utiliteiten,predictief,hoog,storing,Alarming op DCS voor TEM-359: storing gedetecteerd. Storingsanalyse met trilingsmetingen uitgevoerd. Aanbeveling: vervangen bij volgende stop.,14.5,1.1,0.3,392.0,59.0,450.0,0
WO-02686,2024-09-13,VEN-625,ventilator,mechanisch,Unit_300,inspectie,medium,lekkage,"Alarming op DCS voor VEN-625: lekkage gedetecteerd. Gerepareerd ter plaatse, lager vervangen en uitgelijnd.",7.6,2.1,0.6,351.0,158.0,509.0,1
WO-02687,2025-02-04,FLO-210,flowmeter,instrumentatie,Unit_200,correctief,laag,defect,"Melding ontvangen: flowmeter FLO-210 functioneert niet correct. Gerepareerd ter plaatse, lager vervangen en uitgelijnd.",144.4,24.0,12.6,88.0,1582.0,1670.0,0
WO-02688,2024-02-11,TEM-193,temperatuursensor,instrumentatie,Unit_200,verbetering,medium,defect,"Tijdens ronde geconstateerd: defect bij TEM-193. Schoongemaakt en geinspecteerd, geen verdere actie nodig.",15.5,22.1,6.6,326.0,1440.0,1766.0,0
WO-02689,2024-01-19,VEN-110,ventilator,mechanisch,Unit_200,predictief,medium,defect,"Storing op VEN-110 (ventilator) in Unit_200. Symptoom: defect. Elektrische metingen uitgevoerd: isolatie 83.49148636519685 MOhm, binnen spec.",23.5,3.9,1.2,454.0,240.0,694.0,0
WO-02690,2025-08-07,TRA-324,transformator,elektrisch,Unit_100,verbetering,hoog,slijtage,Operator meldt abnormaal geluid/trilling bij TRA-324 (transformator). Storingsanalyse met trilingsmetingen uitgevoerd. Aanbeveling: vervangen bij volgende stop.,7.8,3.1,0.9,331.0,169.0,499.0,0
WO-02691,2024-03-04,ANA-975,analyzer,instrumentatie,Unit_400,preventief,medium,lekkage,"Storing op ANA-975 (analyzer) in Unit_400. Symptoom: lekkage. Gerepareerd ter plaatse, lager vervangen en uitgelijnd.",4.3,20.1,6.0,398.0,1151.0,1549.0,0
WO-02692,2025-04-15,TEM-851,temperatuursensor,instrumentatie,Unit_300,correctief,medium,storing,"Alarming op DCS voor TEM-851: storing gedetecteerd. Onderdeel besteld, verwachte levertijd 1 dagen. Bypass ingeschakeld.",11.7,1.4,1.1,341.0,81.0,422.0,0
WO-02693,2025-05-25,POM-372,pomp,mechanisch,Utiliteiten,correctief,kritiek,lager defect,"Melding ontvangen: pomp POM-372 functioneert niet correct. Elektrische metingen uitgevoerd: isolatie 234.1439127937695 MOhm, binnen spec.",2.3,2.6,3.7,267.0,172.0,439.0,0
WO-02694,2024-04-01,POM-775,pomp,mechanisch,Unit_400,correctief,medium,cavitatie,Alarming op DCS voor POM-775: cavitatie gedetecteerd. Root cause analyse uitgevoerd: cavitatie. Preventieve maatregel ingevoerd.,5.2,0.3,0.2,133.0,20.0,153.0,0
WO-02695,2024-07-26,SCH-778,schakelaar,elektrisch,Unit_100,correctief,medium,defect,"Alarming op DCS voor SCH-778: defect gedetecteerd. Vervangen door nieuw onderdeel, getest en vrijgegeven.",12.7,4.6,4.4,100.0,324.0,424.0,0
WO-02696,2024-10-29,PAK-524,pakking,piping,Unit_300,correctief,laag,storing,Melding ontvangen: pakking PAK-524 functioneert niet correct. Root cause analyse uitgevoerd: storing. Preventieve maatregel ingevoerd.,0.3,6.8,6.7,141.0,521.0,662.0,0
WO-02697,2024-04-12,COM-209,compressor,mechanisch,Unit_400,predictief,kritiek,surge,"Storing op COM-209 (compressor) in Unit_400. Symptoom: surge. Gerepareerd ter plaatse, lager vervangen en uitgelijnd.",4.0,3.6,1.1,106.0,204.0,311.0,1
WO-02698,2024-06-09,SCH-143,schakelaar,elektrisch,Unit_300,correctief,hoog,slijtage,"Tijdens ronde geconstateerd: slijtage bij SCH-143. Elektrische metingen uitgevoerd: isolatie 133.35199523184775 MOhm, binnen spec.",3.8,5.0,3.5,108.0,288.0,396.0,0
WO-02699,2024-06-24,VEN-323,ventilator,mechanisch,Unit_400,correctief,laag,defect,Melding ontvangen: ventilator VEN-323 functioneert niet correct. Root cause analyse uitgevoerd: defect. Preventieve maatregel ingevoerd.,88.0,6.3,7.8,482.0,477.0,958.0,0
WO-02700,2025-01-01,TEM-993,temperatuursensor,instrumentatie,Unit_300,preventief,medium,veroudering,"Storing op TEM-993 (temperatuursensor) in Unit_300. Symptoom: veroudering. Gekalibreerd volgens SOP-921, resultaten binnen spec.",27.4,3.0,0.9,103.0,209.0,313.0,0
WO-02701,2025-01-19,POM-988,pomp,mechanisch,Unit_300,correctief,laag,impeller slijtage,"Operator meldt abnormaal geluid/trilling bij POM-988 (pomp). Elektrische metingen uitgevoerd: isolatie 470.2434272284307 MOhm, binnen spec.",141.2,6.8,6.9,62.0,513.0,574.0,0
WO-02702,2025-07-02,MOT-286,motor,elektrisch,Unit_200,inspectie,laag,isolatie defect,"Tijdens ronde geconstateerd: isolatie defect bij MOT-286. Vervangen door nieuw onderdeel, getest en vrijgegeven.",28.4,0.7,0.2,52.0,45.0,97.0,0
WO-02703,2025-12-11,MOT-572,motor,elektrisch,Utiliteiten,correctief,medium,overbelasting,"Tijdens ronde geconstateerd: overbelasting bij MOT-572. Gekalibreerd volgens SOP-659, resultaten binnen spec.",16.3,0.4,0.4,432.0,23.0,455.0,0
WO-02704,2024-04-25,FIL-375,filter,piping,Unit_200,correctief,medium,slijtage,"Storing op FIL-375 (filter) in Unit_200. Symptoom: slijtage. Schoongemaakt en geinspecteerd, geen verdere actie nodig.",25.1,1.6,0.9,364.0,105.0,469.0,0
WO-02705,2025-10-17,KLE-174,klep,instrumentatie,Unit_300,correctief,medium,actuator defect,"Alarming op DCS voor KLE-174: actuator defect gedetecteerd. Schoongemaakt en geinspecteerd, geen verdere actie nodig.",1.7,6.5,3.6,606.0,384.0,990.0,0
WO-02706,2024-08-19,POM-918,pomp,mechanisch,Unit_100,correctief,hoog,lager defect,"Storing op POM-918 (pomp) in Unit_100. Symptoom: lager defect. Tijdelijke reparatie uitgevoerd, definitieve reparatie gepland voor volgende stop.",6.1,17.4,22.8,595.0,1163.0,1759.0,0
WO-02707,2025-03-21,FLO-497,flowmeter,instrumentatie,Unit_100,preventief,medium,storing,"Melding ontvangen: flowmeter FLO-497 functioneert niet correct. Gekalibreerd volgens SOP-253, resultaten binnen spec.",5.6,0.4,0.1,298.0,27.0,325.0,1
WO-02708,2024-03-20,ROE-163,roerder,mechanisch,Utiliteiten,inspectie,hoog,defect,"Tijdens ronde geconstateerd: defect bij ROE-163. Gekalibreerd volgens SOP-355, resultaten binnen spec.",2.0,0.3,0.1,143.0,18.0,161.0,0
WO-02709,2025-09-17,VEN-793,ventilator,mechanisch,Unit_300,inspectie,laag,slijtage,"Tijdens ronde geconstateerd: slijtage bij VEN-793. Schoongemaakt en geinspecteerd, geen verdere actie nodig.",70.3,0.1,0.0,366.0,5.0,370.0,0
WO-02710,2024-12-07,PAK-557,pakking,piping,Unit_300,verbetering,medium,veroudering,Tijdens ronde geconstateerd: veroudering bij PAK-557. Lekkage afgedicht met nieuwe pakking. Leidingtest uitgevoerd bij 5.547113643739192 bar.,15.8,4.5,1.3,623.0,226.0,850.0,0
WO-02711,2025-10-09,FRE-490,frequentieregelaar,elektrisch,Utiliteiten,correctief,hoog,lekkage,"Melding ontvangen: frequentieregelaar FRE-490 functioneert niet correct. Schoongemaakt en geinspecteerd, geen verdere actie nodig.",10.2,20.9,22.5,521.0,1075.0,1596.0,0
WO-02712,2024-12-15,EXP-979,expansievat,piping,Unit_300,correctief,medium,defect,"Operator meldt abnormaal geluid/trilling bij EXP-979 (expansievat). Onderdeel besteld, verwachte levertijd 18 dagen. Bypass ingeschakeld.",3.6,5.5,4.8,444.0,337.0,781.0,1
WO-02713,2024-12-12,TRA-406,transformator,elektrisch,Unit_400,verbetering,medium,veroudering,"Alarming op DCS voor TRA-406: veroudering gedetecteerd. Tijdelijke reparatie uitgevoerd, definitieve reparatie gepland voor volgende stop.",38.8,2.4,0.7,272.0,169.0,441.0,1
WO-02714,2025-11-17,POM-662,pomp,mechanisch,Unit_300,predictief,medium,cavitatie,"Melding ontvangen: pomp POM-662 functioneert niet correct. Gerepareerd ter plaatse, lager vervangen en uitgelijnd.",14.8,2.0,0.6,504.0,113.0,617.0,0
